tree_id,CreatedTree,TreeName,CommonName,Genus,Species,Plants,DateAdded,TimeAdded,Latitude,Longitude,Address,TreeNotes,Adopted,RootConfig,ContainerSize,CaliperSize,DBH,VisitDate,VisitTime,VisitType,VisitorName,VisitDBH,VisitTreeHeight,StewardshipTasks,TimeSpent,ExitHoles,Exudation,Eggs,AdultInsectOrLarvaAppearance,FruitDamage,HolesInLeaves,Frass,EpicormicSprouts,Flaking,S_ShapedGalleries,BarkFissures,DeadBark,Galls,DeadTwigs,DiscolorationDeciduous,DiscoloraionConfier,WiltedLeaves,PrematureLeafLoss,LeafDiscoloration,CrownVigor,LeafDefoliation,FineTwigDieback,CrownLightExposure,FineTwigDiebackZ,LeafDiscolorationZ,LeafDefoliationZ,CrownVigorZ,CrownLightExposureZ,StressIndexNumber,Z_Score
28343,Renata Kamakura ,150-01-AEGL-047,Ohio buckeye,Aesculus,glabra,AEGL,2021-08-21T00:00:00.000Z,13:02:35,41.84315,-87.70616,"2645 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,6.02,2021-08-21T00:00:00.000Z,13:01:47,Health Check,Renata Kamakura ,6.02,,,0,,,,,,,,,,,,,,,,,,,3,4,1,30,4,,,,,,,
2890,Eve Sanchez,150-01-AIAL-001,tree-of-heaven,Ailanthus,altissima,AIAL,2021-07-15T00:00:00.000Z,17:49:22,41.842722,-87.70786,"2658 S Spaulding Ave, Chicago, IL 60623, USA",,1,,,,22.8,2021-07-15T00:00:00.000Z,17:52:18,Health Check,Eve Sanchez,22.8,,,0,,,,,,,,,,,,,,,,,,,3,3,1,15,3,,,,,,,
2890,Eve Sanchez,150-01-AIAL-001,tree-of-heaven,Ailanthus,altissima,AIAL,2021-07-15T00:00:00.000Z,17:49:22,41.842722,-87.70786,"2658 S Spaulding Ave, Chicago, IL 60623, USA",,1,,,,22.8,2021-08-18T00:00:00.000Z,17:55:10,Health Check,Renata Kamakura ,22.8,,,0,,,,,,,,,,,,,,,,,,,3,3,1,15,3,,,,,,,
99054,Eve Sanchez,150-01-AIAL-008,tree-of-heaven,Ailanthus,altissima,AIAL,2021-07-15T00:00:00.000Z,18:37:01,41.842606,-87.708271,"2701 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,20.87,2021-07-15T00:00:00.000Z,18:39:33,Health Check,Eve Sanchez,20.87,,,0,,,,,,,,,,,,,,,,,,,3,3,1,20,5,,,,,,,
73928,Eve Sanchez,150-01-AXCF-018,Freeman maple,Acer,x freemanii,ACFR,2021-08-06T00:00:00.000Z,16:26:51,41.842815,-87.708712,"2658 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,23.98,2021-08-06T00:00:00.000Z,16:34:40,Health Check,Eve Sanchez,23.98,,,0,,,,,,,,,,,,,,,,,,,2,3,1,10,5,-0.013718625,-0.4136233,-0.939772752,0.380329014,-0.101530053,-0.217663143,4
96248,Renata Kamakura ,150-01-FRPE-044,green ash,Fraxinus,pennsylvanica,FRPE,2021-08-21T00:00:00.000Z,12:44:26,41.84341,-87.70616,"2635 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,18.46,2021-08-21T00:00:00.000Z,12:43:33,Health Check,Renata Kamakura ,18.46,,,0,,,,,,,,,,,,,,,,,,,1,2,1,5,4,-0.567170894,-0.584164206,-0.344767481,-0.04379207,-0.20808553,-0.349596036,4
54473,Renata Kamakura ,150-01-FRPE-049,green ash,Fraxinus,pennsylvanica,FRPE,2021-08-21T00:00:00.000Z,13:10:01,41.843,-87.70614,"2651 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,8.74,2021-08-21T00:00:00.000Z,13:09:16,Health Check,Renata Kamakura ,8.74,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,2,-0.788578526,-0.584164206,-0.344767481,-0.94590872,-0.20808553,-0.574300892,3
9666,Renata Kamakura ,150-01-FRPE-050,green ash,Fraxinus,pennsylvanica,FRPE,2021-08-21T00:00:00.000Z,13:14:27,41.84294,-87.70614,"2651 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,11.54,2021-08-21T00:00:00.000Z,13:13:46,Health Check,Renata Kamakura ,11.54,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,4,-0.788578526,-0.584164206,-0.344767481,-0.94590872,-0.127227248,-0.558129236,3
99247,Renata Kamakura ,150-01-FRPE-052,green ash,Fraxinus,pennsylvanica,FRPE,2021-08-21T00:00:00.000Z,13:22:32,41.8428,-87.7061,"2659 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,12.99,2021-08-21T00:00:00.000Z,13:21:50,Health Check,Renata Kamakura ,12.99,,,0,,,,,,,,,,,,,,,,,,,1,1,1,5,4,-0.567170894,-0.584164206,-0.344767481,-0.94590872,-0.20808553,-0.530019366,4
40136,Renata Kamakura ,150-01-FRPE-058,green ash,Fraxinus,pennsylvanica,FRPE,2021-08-21T00:00:00.000Z,13:51:44,41.8432,-87.7063,"2642 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,14.8,2021-08-21T00:00:00.000Z,13:50:59,Health Check,Renata Kamakura ,14.8,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,4,-0.788578526,-0.584164206,-0.344767481,-0.94590872,-0.20808553,-0.574300892,3
6305,Eve Sanchez,150-01-FRUNK-021,ash,Fraxinus,spp.,FRAXI,2021-08-06T00:00:00.000Z,17:08:16,41.843117,-87.708734,"2646 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,13.5,2021-08-06T00:00:00.000Z,17:11:44,Health Check,Eve Sanchez,13.5,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,3,-0.842176344,-0.671028862,-0.63455201,-0.900573755,-0.589450583,-0.727556311,1
47766,Eve Sanchez,150-01-FRUNK-022,ash,Fraxinus,spp.,FRAXI,2021-08-06T00:00:00.000Z,17:18:27,41.843176,-87.708733,"2646 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,15.71,2021-08-06T00:00:00.000Z,17:21:00,Health Check,Eve Sanchez,15.71,,,0,,,,,,,,,,,,,,,,,,,2,1,1,1,3,-0.842176344,0.734936373,-0.63455201,-0.900573755,-0.542981572,-0.437069462,3
57483,Eve Sanchez,150-01-FRUNK-023,ash,Fraxinus,spp.,FRAXI,2021-08-06T00:00:00.000Z,17:30:26,41.843276,-87.708744,"2640 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,5.43,2021-08-06T00:00:00.000Z,17:33:09,Health Check,Eve Sanchez,5.43,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,3,-0.842176344,-0.671028862,-0.63455201,-0.900573755,-0.589450583,-0.727556311,1
7242,Eve Sanchez,150-01-FRUNK-024,ash,Fraxinus,spp.,FRAXI,2021-08-06T00:00:00.000Z,17:37:31,41.84333,-87.708736,"2640 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,15.2,2021-08-06T00:00:00.000Z,17:40:42,Health Check,Eve Sanchez,15.2,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,4,-0.842176344,-0.671028862,-0.63455201,-0.900573755,-0.589450583,-0.727556311,1
118792,Eve Sanchez,150-01-FRUNK-035,ash,Fraxinus,spp.,FRAXI,2021-08-06T00:00:00.000Z,18:54:07,41.844567,-87.707681,"3300 W 26th St, Chicago, IL 60623, USA",,1,,,,8.74,2021-08-06T00:00:00.000Z,18:56:30,Health Check,Eve Sanchez,8.74,,,0,,,,,,,,,,,,,,,,,,,1,1,1,5,4,-0.626099713,-0.671028862,-0.63455201,-0.900573755,-0.635919595,-0.693634787,2
32184,Renata Kamakura ,150-01-FRUNK-055,ash,Fraxinus,spp.,FRAXI,2021-08-21T00:00:00.000Z,13:39:28,41.8435,-87.7063,"2628 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,27.87,2021-08-21T00:00:00.000Z,13:38:44,Health Check,Renata Kamakura ,27.87,,,0,,,,,,,,,,,,,,,,,,,1,1,1,5,5,-0.626099713,-0.671028862,-0.63455201,-0.900573755,-0.542981572,-0.675047182,2
101328,Eve Sanchez,150-01-GLTR-013,honeylocust,Gleditsia,triacanthos,GLTR,2021-07-15T00:00:00.000Z,19:01:24,41.842601,-87.70848,"2703 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,31.46,2021-07-15T00:00:00.000Z,19:03:56,Health Check,Eve Sanchez,31.46,,,0,,,,,,,,,,,,,,,,,,,1,1,1,15,5,-0.151902548,-0.544036696,-0.373475844,-0.992667411,-0.003095581,-0.413035616,3
127767,Eve Sanchez,150-01-GLTR-017,honeylocust,Gleditsia,triacanthos,GLTR,2021-07-15T00:00:00.000Z,19:28:15,41.843869,-87.708605,"2618 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,14.53,2021-07-15T00:00:00.000Z,19:30:08,Health Check,Eve Sanchez,14.53,,,0,,,,,,,,,,,,,,,,,,,2,2,1,10,5,-0.474060613,0.902021917,-0.373475844,0.021224224,-0.003095581,0.014522821,6
127418,Eve Sanchez,150-01-GLTR-029,honeylocust,Gleditsia,triacanthos,GLTR,2021-08-06T00:00:00.000Z,18:18:52,41.84442,-87.708314,"3316 W 26th St, Chicago, IL 60623, USA",,1,,,,3.78,2021-08-06T00:00:00.000Z,18:21:31,Health Check,Eve Sanchez,3.78,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,5,-1.053945128,-0.544036696,-0.373475844,-0.992667411,-0.183737682,-0.629572552,2
67943,Eve Sanchez,150-01-GLTR-031,honeylocust,Gleditsia,triacanthos,GLTR,2021-08-06T00:00:00.000Z,18:30:52,41.84442,-87.708051,"3312 W 26th St, Chicago, IL 60623, USA",,1,,,,4.26,2021-08-06T00:00:00.000Z,18:32:38,Health Check,Eve Sanchez,4.26,,,0,,,,,,,,,,,,,,,,,,,2,2,1,1,4,-1.053945128,0.902021917,-0.373475844,0.021224224,-0.183737682,-0.137582502,6
104271,Eve Sanchez,150-01-GLTR-032,honeylocust,Gleditsia,triacanthos,GLTR,2021-08-06T00:00:00.000Z,18:36:51,41.844423,-87.707979,"3312 W 26th St, Chicago, IL 60623, USA",No photo taken.,1,,,,4.14,2021-08-06T00:00:00.000Z,18:38:36,Health Check,Eve Sanchez,4.14,,,0,,,,,,,,,,,,,,,,,,,1,3,1,50,5,2.103203902,-0.544036696,-0.373475844,1.03511586,-0.183737682,0.407413908,8
61932,Eve Sanchez,150-01-GLTR-034,honeylocust,Gleditsia,triacanthos,GLTR,2021-08-06T00:00:00.000Z,18:47:32,41.844557,-87.707984,"3310 W 26th St, Chicago, IL 60623, USA",,1,,,,13.5,2021-08-06T00:00:00.000Z,18:49:47,Health Check,Eve Sanchez,13.5,,,0,,,,,,,,,,,,,,,,,,,1,2,1,25,5,0.49241358,-0.544036696,-0.373475844,0.021224224,-0.183737682,-0.117522483,6
61932,Eve Sanchez,150-01-GLTR-034,honeylocust,Gleditsia,triacanthos,GLTR,2021-08-06T00:00:00.000Z,18:47:32,41.844557,-87.707984,"3310 W 26th St, Chicago, IL 60623, USA",,1,,,,13.5,2021-08-18T00:00:00.000Z,17:44:47,Health Check,Renata Kamakura ,13.5,,,0,,,,,,,,,,,,,,,,,,,2,3,1,25,5,0.49241358,0.902021917,-0.373475844,1.03511586,-0.003095581,0.410595987,8
52209,Renata Kamakura ,150-01-GLTR-036,honeylocust,Gleditsia,triacanthos,GLTR,2021-08-21T00:00:00.000Z,11:57:57,41.84457,-87.70655,"3236 W 26th St, Chicago, IL 60623, USA",,1,,,,1.89,2021-08-21T00:00:00.000Z,11:56:37,Health Check,Renata Kamakura ,1.89,,,0,,,,,,,,,,,,,,,,,,,3,3,1,10,4,-0.474060613,2.348080531,-0.373475844,1.03511586,0.358188623,0.578769711,9
26325,Renata Kamakura ,150-01-GLTR-037,honeylocust,Gleditsia,triacanthos,GLTR,2021-08-21T00:00:00.000Z,12:03:03,41.84457,-87.70646,"3234 W 26th St, Chicago, IL 60623, USA",,1,,,,2.13,2021-08-21T00:00:00.000Z,12:02:16,Health Check,Renata Kamakura ,2.13,,,0,,,,,,,,,,,,,,,,,,,3,3,1,1,4,-1.053945128,2.348080531,-0.373475844,1.03511586,0.177546521,0.426664388,8
127301,Renata Kamakura ,150-01-GLTR-041,honeylocust,Gleditsia,triacanthos,GLTR,2021-08-21T00:00:00.000Z,12:25:57,41.84374,-87.70618,"2624 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,22.83,2021-08-21T00:00:00.000Z,12:24:58,Health Check,Renata Kamakura ,22.83,,,0,,,,,,,,,,,,,,,,,,,1,2,1,1,5,-1.053945128,-0.544036696,-0.373475844,0.021224224,-0.183737682,-0.426794225,3
30247,Renata Kamakura ,150-01-GLTR-048,honeylocust,Gleditsia,triacanthos,GLTR,2021-08-21T00:00:00.000Z,13:05:50,41.84309,-87.70615,"2649 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,27.4,2021-08-21T00:00:00.000Z,13:05:04,Health Check,Renata Kamakura ,27.4,,,0,,,,,,,,,,,,,,,,,,,1,1,1,5,5,-0.796218677,-0.544036696,-0.373475844,-0.992667411,-0.183737682,-0.578027262,3
24770,Eve Sanchez,150-01-GYDI-027,Kentucky coffeetree,Gymnocladus,dioicus,GYDI,2021-08-06T00:00:00.000Z,18:05:53,41.844415,-87.708477,"3326 W 26th St, Chicago, IL 60623, USA",,1,,,,3.74,2021-08-06T00:00:00.000Z,18:11:17,Health Check,Eve Sanchez,3.74,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,5,-0.386938626,-0.645821706,-0.250118574,-0.640154797,-0.331143086,-0.450835358,3
38855,Eve Sanchez,150-01-GYDI-028,Kentucky coffeetree,Gymnocladus,dioicus,GYDI,2021-08-06T00:00:00.000Z,18:15:47,41.844412,-87.70837,"3326 W 26th St, Chicago, IL 60623, USA",,1,,,,2.6,2021-08-06T00:00:00.000Z,18:17:20,Health Check,Eve Sanchez,2.6,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,5,-0.386938626,-0.645821706,-0.250118574,-0.640154797,-0.248082279,-0.434223196,3
4947,Eve Sanchez,150-01-GYDI-030,Kentucky coffeetree,Gymnocladus,dioicus,GYDI,2021-08-06T00:00:00.000Z,18:24:41,41.844423,-87.708101,"3312 W 26th St, Chicago, IL 60623, USA",,1,,,,1.81,2021-08-06T00:00:00.000Z,18:28:52,Health Check,Eve Sanchez,1.81,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,5,-0.386938626,-0.645821706,-0.250118574,-0.640154797,-0.165021472,-0.417611035,3
4947,Eve Sanchez,150-01-GYDI-030,Kentucky coffeetree,Gymnocladus,dioicus,GYDI,2021-08-06T00:00:00.000Z,18:24:41,41.844423,-87.708101,"3312 W 26th St, Chicago, IL 60623, USA",,1,,,,1.81,2021-08-18T00:00:00.000Z,17:49:24,Health Check,Renata Kamakura ,1.81,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,4,-0.386938626,-0.645821706,-0.250118574,-0.640154797,0.084160951,-0.367774551,5
48999,Renata Kamakura ,150-01-MAUNK-045,Siberian crabapple,Malus,baccata,MABA,2021-08-21T00:00:00.000Z,12:53:54,41.84333,-87.70615,"2639 S Sawyer Ave, Chicago, IL 60623, USA","Multistemmed, other DBH: 5.59",1,,,,6.96,2021-08-21T00:00:00.000Z,12:52:25,Health Check,Renata Kamakura ,6.96,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,3,,,,,,,
62065,Renata Kamakura ,150-01-OSVI-053,hophornbeam,Ostrya,virginiana,OSVI,2021-08-21T00:00:00.000Z,13:29:05,41.844,-87.7063,"2614 S Sawyer Ave, Chicago, IL 60623, USA",Dbh measured low due to branching,1,,,,8.23,2021-08-21T00:00:00.000Z,13:28:06,Health Check,Renata Kamakura ,8.23,,,0,,,,,,,,,,,,,,,,,,,3,4,1,40,4,,,,,,,
88061,Renata Kamakura ,150-01-PIPU-046,blue spruce,Picea,pungens,PIPU,2021-08-21T00:00:00.000Z,12:58:53,41.84321,-87.70615,"2645 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,10.12,2021-08-21T00:00:00.000Z,12:58:05,Health Check,Renata Kamakura ,10.12,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,5,-0.775660418,-0.352134028,-0.121557062,-0.515521468,-0.421174418,-0.437209479,2
81896,Eve Sanchez,150-01-PIUNK-005,pine,Pinus,spp.,PINUS,2021-07-15T00:00:00.000Z,18:21:29,41.842613,-87.708109,"2701 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,11.06,2021-07-15T00:00:00.000Z,18:24:21,Health Check,Eve Sanchez,11.06,,,0,,,,,,,,,,,,,,,,,,,2,2,1,20,4,0.12112856,0.397349559,-0.464113176,0.126388302,-0.212462405,-0.006341832,6
20232,Eve Sanchez,150-01-PIUNK-006,pine,Pinus,spp.,PINUS,2021-07-15T00:00:00.000Z,18:27:03,41.84261,-87.70815,"2701 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,8.23,2021-07-15T00:00:00.000Z,18:30:32,Health Check,Eve Sanchez,8.23,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,2,-1.005970915,-0.888193131,-0.464113176,-0.890736602,-0.212462405,-0.692295246,1
20232,Eve Sanchez,150-01-PIUNK-006,pine,Pinus,spp.,PINUS,2021-07-15T00:00:00.000Z,18:27:03,41.84261,-87.70815,"2701 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,8.23,2021-08-18T00:00:00.000Z,18:00:03,Health Check,Renata Kamakura ,8.23,,,0,,,,,,,,,,,,,,,,,,,2,1,1,1,2,-1.005970915,0.397349559,-0.464113176,-0.890736602,-0.212462405,-0.435186708,3
582,Eve Sanchez,150-01-PIUNK-009,pine,Pinus,spp.,PINUS,2021-07-15T00:00:00.000Z,18:44:28,41.842604,-87.708327,"2701 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,4.8,2021-07-15T00:00:00.000Z,18:46:14,Health Check,Eve Sanchez,4.8,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,4,-1.005970915,-0.888193131,-0.464113176,-0.890736602,-0.022143969,-0.654231559,2
126161,Eve Sanchez,150-01-PIUNK-010,pine,Pinus,spp.,PINUS,2021-07-15T00:00:00.000Z,18:48:57,41.842604,-87.70838,"2703 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,8.03,2021-07-15T00:00:00.000Z,18:51:15,Health Check,Eve Sanchez,8.03,,,0,,,,,,,,,,,,,,,,,,,2,2,1,10,3,-0.47208169,0.397349559,-0.464113176,0.126388302,-0.022143969,-0.086920195,6
15975,Eve Sanchez,150-01-PIUNK-011,spruce,Picea,spp.,PICEA,2021-07-15T00:00:00.000Z,18:53:38,41.842606,-87.708383,"2703 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,7.91,2021-07-15T00:00:00.000Z,18:56:05,Health Check,Eve Sanchez,7.91,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,2,,,,,,,
23892,Eve Sanchez,150-01-PIUNK-012,spruce,Picea,spp.,PICEA,2021-07-15T00:00:00.000Z,18:58:08,41.842614,-87.708421,"2703 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,5.55,2021-07-15T00:00:00.000Z,18:59:56,Health Check,Eve Sanchez,5.55,,,0,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,,,,,
81690,Renata Kamakura ,150-01-PRCE-039,cherry plum,Prunus,cerasifera,PRCE2,2021-08-21T00:00:00.000Z,12:15:39,41.8439,-87.7062,"2617 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,2.17,2021-08-21T00:00:00.000Z,12:14:52,Health Check,Renata Kamakura ,2.17,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,4,-0.628532231,-0.576764034,-0.681680866,-0.984033652,-0.143231292,-0.602848415,3
73159,Renata Kamakura ,150-01-QURU-051,northern red oak,Quercus,rubra,QURU,2021-08-21T00:00:00.000Z,13:18:53,41.84288,-87.70614,"2657 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,0.94,2021-08-21T00:00:00.000Z,13:18:06,Health Check,Renata Kamakura ,0.94,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,3,-0.920202072,-0.731624184,-0.725718718,-1.057064527,-0.037477437,-0.694417387,2
115358,Renata Kamakura ,150-01-THOC-043,northern white cedar,Thuja,occidentalis,THOC2,2021-08-21T00:00:00.000Z,12:39:53,41.84355,-87.70616,"2629 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,6.73,2021-08-21T00:00:00.000Z,12:38:36,Health Check,Renata Kamakura ,6.73,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,5,,,,,,,
36507,Renata Kamakura ,150-01-THOC-056,northern white cedar,Thuja,occidentalis,THOC2,2021-08-21T00:00:00.000Z,13:44:36,41.8434,-87.7063,"2638 S Sawyer Ave, Chicago, IL 60623, USA","Multistemmed, other DBH: 1.93, 1.42",1,,,,3.15,2021-08-21T00:00:00.000Z,13:43:25,Health Check,Renata Kamakura ,3.15,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,3,,,,,,,
52784,Eve Sanchez,150-01-THUNK-004,arborvitae,Thuja,spp.,THUJA,2021-07-15T00:00:00.000Z,18:15:24,41.842605,-87.708073,"2701 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,4.57,2021-07-15T00:00:00.000Z,18:19:32,Health Check,Eve Sanchez,4.57,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,3,,,,,,,
48026,Eve Sanchez,150-01-THUNK-007,arborvitae,Thuja,spp.,THUJA,2021-07-15T00:00:00.000Z,18:32:59,41.842606,-87.708216,"2701 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,2.6,2021-07-15T00:00:00.000Z,18:35:55,Health Check,Eve Sanchez,2.6,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,
75351,Eve Sanchez,150-01-TIAM-015,American basswood,Tilia,americana,TIAM,2021-07-15T00:00:00.000Z,19:16:50,41.843407,-87.708585,"2635 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,30.24,2021-07-15T00:00:00.000Z,19:18:43,Health Check,Eve Sanchez,30.24,,,0,,,,,,,,,,,,,,,,,,,1,1,1,5,4,-0.180602384,-0.673647393,-0.751712154,-0.777407268,0.21572763,-0.433528314,3
41191,Renata Kamakura ,150-01-TIAM-059,American basswood,Tilia,americana,TIAM,2021-08-21T00:00:00.000Z,13:55:35,41.8431,-87.7063,"2646 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,16.1,2021-08-21T00:00:00.000Z,13:54:49,Health Check,Renata Kamakura ,16.1,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,3,-0.466156597,-0.673647393,-0.751712154,-0.777407268,-0.054989396,-0.544782561,3
65233,Eve Sanchez,150-01-TICO-014,littleleaf linden,Tilia,cordata,TICO2,2021-07-15T00:00:00.000Z,19:10:38,41.843145,-87.708595,"2645 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,26.77,2021-07-15T00:00:00.000Z,19:12:23,Health Check,Eve Sanchez,26.77,,,0,,,,,,,,,,,,,,,,,,,4,4,1,10,5,-0.13862804,2.748605331,-0.760335711,1.849054571,0.707259586,0.881191147,10
60399,Eve Sanchez,150-01-TICO-016,littleleaf linden,Tilia,cordata,TICO2,2021-07-15T00:00:00.000Z,19:21:54,41.843461,-87.708589,"2633 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,14.65,2021-07-15T00:00:00.000Z,19:24:37,Health Check,Eve Sanchez,14.65,,,0,,,,,,,,,,,,,,,,,,,1,1,2,5,4,-0.452767454,-0.796367439,0.737236905,-0.966657643,-0.165689997,-0.328849125,5
387,Eve Sanchez,150-01-ULUNK-002,elm,Ulmus,spp.,ULMUS,2021-07-15T00:00:00.000Z,17:57:19,41.84273,-87.708347,"2655 S Christiana Ave, Chicago, IL 60623, USA",,1,,,,36.38,2021-07-15T00:00:00.000Z,17:59:50,Health Check,Eve Sanchez,36.38,,,0,,,,,,,,,,,,,,,,,,,2,4,2,20,5,0.571913314,0.772048941,0.366206463,2.08936702,-0.185932937,0.72272056,9
103650,Eve Sanchez,150-01-ULUNK-033,elm,Ulmus,spp.,ULMUS,2021-08-06T00:00:00.000Z,18:41:55,41.844422,-87.707779,"26th Street & Spaulding, Chicago, IL 60623, USA",,1,,,,5.55,2021-08-06T00:00:00.000Z,18:43:53,Health Check,Eve Sanchez,5.55,,,0,,,,,,,,,,,,,,,,,,,2,1,2,5,4,-0.528765602,0.772048941,0.366206463,-1.108643725,-0.276317004,-0.155094185,5
131236,Renata Kamakura ,150-01-UNKN-042,shingle oak,Quercus,imbricaria,QUIM,2021-08-21T00:00:00.000Z,12:31:45,41.84368,-87.70617,"2627 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,10.94,2021-08-21T00:00:00.000Z,12:30:50,Health Check,Renata Kamakura ,10.94,,,0,,,,,,,,,,,,,,,,,,,2,2,1,5,3,,,,,,,
31965,Renata Kamakura ,150-01-UNKN-054,unknown plant,,,,2021-08-21T00:00:00.000Z,13:32:37,41.8437,-87.7063,"2624 S Sawyer Ave, Chicago, IL 60623, USA",,1,,,,8.27,2021-08-21T00:00:00.000Z,13:31:55,Health Check,Renata Kamakura ,8.27,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,4,-0.811007012,-0.809100127,-0.517775943,-1.179943138,-0.368541848,-0.737273614,2
14772,Eve Sanchez,150-MAUNK-020,crabapple and apple,Malus,spp.,MALUS,2021-08-06T00:00:00.000Z,16:51:07,41.843069,-87.708727,"2646 S Christiana Ave, Chicago, IL 60623, USA","Multiple Stem:
2nd stem DBH is  3.66 inches at 0.7 meters
3rd stem is 2.44 inches also at 0.7 meters",1,,,,2.57,2021-08-06T00:00:00.000Z,17:02:08,Health Check,Eve Sanchez,2.57,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,3,-0.910098731,-0.909984623,-0.805577039,-1.062239607,-0.380514277,-0.813682855,1
120030,Renata Kamakura ,157-ACSA-077,silver maple,Acer,saccharinum,ACSA2,2022-06-08T00:00:00.000Z,14:45:11,41.84275,-87.70571,"2659 S Sawyer Ave, Chicago, IL 60623, USA",DBH measured at 4’,1,,,,30,2022-06-26T00:00:00.000Z,16:10:23,Health Check,Renata Kamakura ,30,,,0,,,,,,,,,,,,,,,,,,,1,2,1,20,5,0.239329477,-1.268244029,-0.65555703,-0.351631591,-0.034491583,-0.414118951,3
132282,Renata Kamakura ,157-ACXF-023,Freeman maple,Acer,x freemanii,ACFR,2022-06-08T00:00:00.000Z,16:34:51,41.84283066,-87.70870972,"2658 S Christiana Ave, Chicago, IL 60623, USA",DBH measured at 2’,1,,,,1.7,2022-06-26T00:00:00.000Z,17:11:01,Health Check,Renata Kamakura ,1.7,,,0,,,,,,,,,,,,,,,,,,,2,2,1,1,4,-0.605944705,-0.4136233,-0.939772752,-0.519782986,0.400776525,-0.415669444,4
121635,Renata Kamakura ,157-ACXF-034,Freeman maple,Acer,x freemanii,ACFR,2022-06-08T00:00:00.000Z,16:51:25,41.84383011,-87.70877838,"2618 S Christiana Ave, Chicago, IL 60623, USA","DBH measured 1’2.5”, multistemmed other dbh: 0.4",1,,,,0.6,2022-06-26T00:00:00.000Z,16:57:04,Health Check,Renata Kamakura ,0.6,,,0,,,,,,,,,,,,,,,,,,,2,2,2,1,5,-0.605944705,-0.4136233,0.658403665,-0.519782986,0.065905473,-0.163008371,5
