tree_id,CreatedTree,TreeName,CommonName,Genus,Species,Plants,DateAdded,TimeAdded,Latitude,Longitude,Address,TreeNotes,Adopted,RootConfig,ContainerSize,CaliperSize,DBH,VisitDate,VisitTime,VisitType,VisitorName,VisitDBH,VisitTreeHeight,StewardshipTasks,TimeSpent,ExitHoles,Exudation,Eggs,AdultInsectOrLarvaAppearance,FruitDamage,HolesInLeaves,Frass,EpicormicSprouts,Flaking,S_ShapedGalleries,BarkFissures,DeadBark,Galls,DeadTwigs,DiscolorationDeciduous,DiscoloraionConfier,WiltedLeaves,PrematureLeafLoss,LeafDiscoloration,CrownVigor,LeafDefoliation,FineTwigDieback,CrownLightExposure,FineTwigDiebackZ,LeafDiscolorationZ,LeafDefoliationZ,CrownVigorZ,CrownLightExposureZ,StressIndexNumber,Z_Score
3656,Renata Kamakura ,16-FRPE-062,green ash,Fraxinus,pennsylvanica,FRPE,2022-06-30T00:00:00.000Z,18:20:19,41.9129,-87.7632,"1754 N Linder Ave, Chicago, IL 60639, USA",,1,,,,20.8,2022-07-05T00:00:00.000Z,15:25:30,Health Check,Andrea Nunes,20.8,,,0,,,,,,,,,,,,,,,,,,,1,2,1,10,2,-0.290411355,-0.584164206,-0.344767481,-0.04379207,-0.20808553,-0.294244128,5
120690,Renata Kamakura ,16-FRUN-075,ash,Fraxinus,spp.,FRAXI,2022-06-30T00:00:00.000Z,18:53:35,41.91184235,-87.76301575,"1717 N Linder Ave, Chicago, IL 60639, USA",,1,,,,35.4,2022-07-05T00:00:00.000Z,18:39:57,Health Check,Andrea Nunes,35.4,,,0,,,,,,,,,,,,,,,,,,,1,2,1,10,3,-0.356003923,-0.671028862,-0.63455201,0.000898776,-0.542981572,-0.440733518,3
128204,Renata Kamakura ,16-FRUN-083,ash,Fraxinus,spp.,FRAXI,2022-06-30T00:00:00.000Z,19:10:46,41.91248,-87.76303,"1741 N Linder Ave, Chicago, IL 60639, USA",,1,,,,27.9,2022-07-05T00:00:00.000Z,19:25:09,Health Check,Andrea Nunes,27.9,,,0,,,,,,,,,,,,,,,,,,,1,1,1,10,5,-0.356003923,-0.671028862,-0.63455201,-0.900573755,-0.589450583,-0.630321827,3
92765,Renata Kamakura ,16-GLTR-001,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,20:36:14,41.91298,-87.76527,"1759 N Central Ave, Chicago, IL 60639, USA",,1,,,,23.2,2022-06-26T00:00:00.000Z,20:36:21,Health Check,Renata Kamakura ,23.2,,,0,,,,,,,,,,,,,,,,,,,1,2,1,20,3,0.170255516,-0.544036696,-0.373475844,0.021224224,-0.003095581,-0.145825676,6
36212,Renata Kamakura ,16-GLTR-003,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,20:50:40,41.91297913,-87.76487732,"1758 N Luna Ave, Chicago, IL 60639, USA",,1,,,,26.5,2022-06-26T00:00:00.000Z,20:49:23,Health Check,Renata Kamakura ,26.5,,,0,,,,,,,,,,,,,,,,,,,1,2,1,15,4,-0.151902548,-0.544036696,-0.373475844,0.021224224,-0.003095581,-0.210257289,5
58389,Renata Kamakura ,16-GLTR-004,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,20:57:07,41.91299,-87.76466,"1758 N Luna Ave, Chicago, IL 60639, USA",,1,,,,26.4,2022-06-26T00:00:00.000Z,20:55:28,Health Check,Renata Kamakura ,26.4,,,0,,,,,,,,,,,,,,,,,,,1,2,1,15,4,-0.151902548,-0.544036696,-0.373475844,0.021224224,0.177546521,-0.174128868,5
56079,Renata Kamakura ,16-GLTR-007,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,21:16:37,41.91311,-87.76526,"5550 W Bloomingdale Ave, Chicago, IL 60639, USA",,1,,,,26.7,2022-06-26T00:00:00.000Z,21:15:22,Health Check,Renata Kamakura ,26.7,,,0,,,,,,,,,,,,,,,,,,,1,3,1,40,5,1.458887773,-0.544036696,-0.373475844,1.03511586,-0.003095581,0.314679103,8
26588,Renata Kamakura ,16-GLTR-010,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,21:42:51,41.9131,-87.76482,"1800 N Luna Ave, Chicago, IL 60639, USA",,1,,,,24.9,2022-06-29T00:00:00.000Z,15:47:56,Health Check,Tricia Bethke,24.9,,,0,,,,,,,,,,,,,,,,,,,1,2,2,5,4,-0.796218677,-0.544036696,1.328837739,,-0.183737682,-0.048788829,6
26588,Renata Kamakura ,16-GLTR-010,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,21:42:51,41.9131,-87.76482,"1800 N Luna Ave, Chicago, IL 60639, USA",,1,,,,24.9,2022-06-26T00:00:00.000Z,21:41:29,Health Check,Renata Kamakura ,24.9,,,0,,,,,,,,,,,,,,,,,,,1,2,1,15,3,-0.151902548,-0.544036696,-0.373475844,0.021224224,-0.003095581,-0.210257289,5
98540,Renata Kamakura ,16-GLTR-011,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,21:49:51,41.91311,-87.76458,"1800 N Luna Ave, Chicago, IL 60639, USA",,1,,,,22.2,2022-06-26T00:00:00.000Z,21:47:58,Health Check,Renata Kamakura ,22.2,,,0,,,,,,,,,,,,,,,,,,,1,3,1,30,4,0.814571645,-0.544036696,-0.373475844,1.03511586,-0.183737682,0.149687457,7
105193,Renata Kamakura ,16-GLTR-012,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,22:17:28,41.91296,-87.76445,"1758 N Luna Ave, Chicago, IL 60639, USA",,1,,,,25,2022-06-26T00:00:00.000Z,22:14:11,Health Check,Renata Kamakura ,25,,,0,,,,,,,,,,,,,,,,,,,1,2,1,20,3,0.170255516,-0.544036696,-0.373475844,0.021224224,-0.003095581,-0.145825676,6
105193,Renata Kamakura ,16-GLTR-012,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,22:17:28,41.91296,-87.76445,"1758 N Luna Ave, Chicago, IL 60639, USA",,1,,,,25,2022-06-29T00:00:00.000Z,15:56:19,Health Check,Tricia Bethke,25,,,0,,,,,,,,,,,,,,,,,,,1,2,1,10,3,-0.474060613,-0.544036696,-0.373475844,0.021224224,-0.003095581,-0.274688902,4
118226,Renata Kamakura ,16-GLTR-013,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,22:22:11,41.91278,-87.76441,"1752 N Luna Ave, Chicago, IL 60639, USA",,1,,,,23.8,2022-06-26T00:00:00.000Z,22:21:34,Health Check,Renata Kamakura ,23.8,,,0,,,,,,,,,,,,,,,,,,,1,4,1,95,3,5.002626481,-0.544036696,-0.373475844,2.049007495,0.719472826,1.370718852,10
1201,Renata Kamakura ,16-GLTR-015,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,22:31:54,41.91239166,-87.76441956,"1736 N Luna Ave, Chicago, IL 60639, USA",,1,,,,25.8,2022-06-26T00:00:00.000Z,22:30:26,Health Check,Renata Kamakura ,25.8,,,0,,,,,,,,,,,,,,,,,,,1,2,2,10,4,-0.474060613,-0.544036696,1.328837739,0.021224224,-0.183737682,0.029645395,6
26917,Renata Kamakura ,16-GLTR-020,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,23:42:32,41.9116745,-87.76439667,"1712 N Luna Ave, Chicago, IL 60639, USA",,1,,,,28.4,2022-06-26T00:00:00.000Z,23:41:26,Health Check,Renata Kamakura ,28.4,,,0,,,,,,,,,,,,,,,,,,,2,2,1,15,3,-0.151902548,0.902021917,-0.373475844,0.021224224,-0.183737682,0.042826014,6
11534,Renata Kamakura ,16-GLTR-021,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-26T00:00:00.000Z,23:48:13,41.91158,-87.76439,"1710 N Luna Ave, Chicago, IL 60639, USA",,1,,,,28,2022-06-26T00:00:00.000Z,23:47:11,Health Check,Renata Kamakura ,28,,,0,,,,,,,,,,,,,,,,,,,1,2,1,20,3,0.170255516,-0.544036696,-0.373475844,0.021224224,-0.003095581,-0.145825676,6
53457,Renata Kamakura ,16-GLTR-023,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-27T00:00:00.000Z,0:01:39,41.91296005,-87.76425934,"1759 N Luna Ave, Chicago, IL 60639, USA",,1,,,,24.9,2022-06-27T00:00:00.000Z,0:00:42,Health Check,Renata Kamakura ,24.9,,,0,,,,,,,,,,,,,,,,,,,1,2,2,15,3,-0.151902548,-0.544036696,1.328837739,0.021224224,-0.183737682,0.094077007,7
35144,Renata Kamakura ,16-GLTR-024,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-27T00:00:00.000Z,0:05:22,41.91283035,-87.76424408,"1753 N Luna Ave, Chicago, IL 60639, USA",,1,,,,27,2022-06-27T00:00:00.000Z,0:04:11,Health Check,Renata Kamakura ,27,,,0,,,,,,,,,,,,,,,,,,,1,3,2,25,3,0.49241358,-0.544036696,1.328837739,1.03511586,-0.183737682,0.42571856,8
69272,Renata Kamakura ,16-GLTR-025,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-27T00:00:00.000Z,0:10:12,41.91278,-87.76425,"1753 N Luna Ave, Chicago, IL 60639, USA",,1,,,,27,2022-06-27T00:00:00.000Z,0:09:33,Health Check,Renata Kamakura ,27,,,0,,,,,,,,,,,,,,,,,,,1,2,2,10,4,-0.474060613,-0.544036696,1.328837739,0.021224224,-0.183737682,0.029645395,6
14808,Renata Kamakura ,16-GLTR-026,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-27T00:00:00.000Z,0:14:29,41.91258,-87.76425,"1747 N Luna Ave, Chicago, IL 60639, USA",,1,,,,23.1,2022-06-27T00:00:00.000Z,0:13:07,Health Check,Renata Kamakura ,23.1,,,0,,,,,,,,,,,,,,,,,,,2,3,2,20,4,0.170255516,0.902021917,1.328837739,1.03511586,-0.003095581,0.68662709,9
65821,Renata Kamakura ,16-GLTR-027,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-27T00:00:00.000Z,0:18:12,41.91241,-87.76424,"1741 N Luna Ave, Chicago, IL 60639, USA",,1,,,,26.3,2022-06-27T00:00:00.000Z,0:16:44,Health Check,Renata Kamakura ,26.3,,,0,,,,,,,,,,,,,,,,,,,1,2,2,10,4,-0.474060613,-0.544036696,1.328837739,0.021224224,-0.003095581,0.065773815,6
73127,Renata Kamakura ,16-GLTR-028,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-27T00:00:00.000Z,0:22:43,41.91228,-87.76424,"1737 N Luna Ave, Chicago, IL 60639, USA",,1,,,,25.9,2022-06-27T00:00:00.000Z,0:21:38,Health Check,Renata Kamakura ,25.9,,,0,,,,,,,,,,,,,,,,,,,1,2,2,15,3,-0.151902548,-0.544036696,1.328837739,0.021224224,-0.183737682,0.094077007,7
85251,Renata Kamakura ,16-GLTR-029,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-27T00:00:00.000Z,0:33:32,41.91215134,-87.7642746,"1731 N Luna Ave, Chicago, IL 60639, USA",,1,,,,22.3,2022-06-27T00:00:00.000Z,0:32:59,Health Check,Renata Kamakura ,22.3,,,0,,,,,,,,,,,,,,,,,,,1,2,1,25,3,0.49241358,-0.544036696,-0.373475844,0.021224224,-0.003095581,-0.081394063,6
79344,Renata Kamakura ,16-GLTR-030,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-27T00:00:00.000Z,0:34:35,41.91208649,-87.76424408,"1729 N Luna Ave, Chicago, IL 60639, USA",,1,,,,26,2022-06-27T00:00:00.000Z,0:34:04,Health Check,Renata Kamakura ,26,,,0,,,,,,,,,,,,,,,,,,,1,2,1,25,2,0.49241358,-0.544036696,-0.373475844,0.021224224,-0.003095581,-0.081394063,6
25142,Renata Kamakura ,16-GLTR-031,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-27T00:00:00.000Z,0:36:55,41.91202,-87.76423,"1723 N Luna Ave, Chicago, IL 60639, USA",,1,,,,28.3,2022-06-27T00:00:00.000Z,0:36:08,Health Check,Renata Kamakura ,28.3,,,0,,,,,,,,,,,,,,,,,,,1,1,1,10,3,-0.474060613,-0.544036696,-0.373475844,-0.992667411,-0.003095581,-0.477467229,3
44983,Renata Kamakura ,16-GLTR-040,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-28T00:00:00.000Z,18:47:58,41.91118,-87.76353,"1656 N Linder Ave, Chicago, IL 60639, USA",,1,,,,24.9,2022-06-28T00:00:00.000Z,18:47:00,Health Check,Renata Kamakura ,24.9,,,0,,,,,,,,,,,,,,,,,,,2,2,1,10,3,-0.474060613,0.902021917,-0.373475844,0.021224224,-0.003095581,0.014522821,6
114276,Renata Kamakura ,16-GLTR-041,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-28T00:00:00.000Z,18:51:39,41.91119,-87.76338,"1656 N Linder Ave, Chicago, IL 60639, USA",,1,,,,25,2022-06-28T00:00:00.000Z,18:51:04,Health Check,Renata Kamakura ,25,,,0,,,,,,,,,,,,,,,,,,,1,2,1,20,2,0.170255516,-0.544036696,-0.373475844,0.021224224,-0.003095581,-0.145825676,6
45720,Renata Kamakura ,16-GLTR-042,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-28T00:00:00.000Z,18:57:11,41.9112,-87.76322,"1656 N Linder Ave, Chicago, IL 60639, USA",,1,,,,21.9,2022-06-28T00:00:00.000Z,18:56:19,Health Check,Renata Kamakura ,21.9,,,0,,,,,,,,,,,,,,,,,,,1,2,1,20,3,0.170255516,-0.544036696,-0.373475844,0.021224224,-0.003095581,-0.145825676,6
19403,Renata Kamakura ,16-GLTR-045,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-28T00:00:00.000Z,19:13:27,41.9113,-87.76351,"1700 N Linder Ave, Chicago, IL 60639, USA",,1,,,,31,2022-06-28T00:00:00.000Z,19:12:32,Health Check,Renata Kamakura ,31,,,0,,,,,,,,,,,,,,,,,,,1,2,2,15,3,-0.151902548,-0.544036696,1.328837739,0.021224224,-0.003095581,0.130205428,7
130574,Renata Kamakura ,16-GLTR-046,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-28T00:00:00.000Z,19:20:11,41.9113,-87.76336,"1700 N Linder Ave, Chicago, IL 60639, USA",,1,,,,23.9,2022-06-28T00:00:00.000Z,19:18:38,Health Check,Renata Kamakura ,23.9,,,0,,,,,,,,,,,,,,,,,,,2,2,2,20,3,0.170255516,0.902021917,1.328837739,0.021224224,-0.003095581,0.483848763,8
127963,Renata Kamakura ,16-GLTR-051,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-30T00:00:00.000Z,17:58:20,41.91171,-87.76315,"1710 N Linder Ave, Chicago, IL 60639, USA",,1,,,,28,2022-07-05T00:00:00.000Z,14:08:59,Health Check,unknown user,28,,,0,,,,,,,,,,,,,,,,,,,2,2,1,10,3,-0.474060613,0.902021917,-0.373475844,0.021224224,-0.003095581,0.014522821,6
99069,Renata Kamakura ,16-GLTR-052,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-30T00:00:00.000Z,17:59:46,41.91182,-87.76314,"1718 N Linder Ave, Chicago, IL 60639, USA",,1,,,,23.1,2022-07-05T00:00:00.000Z,14:17:14,Health Check,Andrea Nunes,23.1,,,0,,,,,,,,,,,,,,,,,,,1,2,2,10,2,-0.474060613,-0.544036696,1.328837739,0.021224224,0.177546521,0.101902235,7
88371,Renata Kamakura ,16-GLTR-074,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-30T00:00:00.000Z,18:50:22,41.91177,-87.76298,"1717 N Linder Ave, Chicago, IL 60639, USA",,1,,,,30.1,2022-07-05T00:00:00.000Z,18:34:40,Health Check,Andrea Nunes,30.1,,,0,,,,,,,,,,,,,,,,,,,1,2,2,10,3,-0.474060613,-0.544036696,1.328837739,0.021224224,-0.183737682,0.029645395,6
61759,Renata Kamakura ,16-GLTR-087,bush honeysuckles (exotic),Lonicera,spp.,LONIC,2022-06-30T00:00:00.000Z,19:18:08,41.91371,-87.76308,"1819 N Linder Ave, Chicago, IL 60639, USA",,1,,,,26.6,2022-07-05T00:00:00.000Z,17:00:17,Health Check,unknown user,26.6,,,0,,,,,,,,,,,,,,,,,,,1,2,1,15,5,,,,,,,
114333,Renata Kamakura ,16-PRSE-038,Japanese flowering cherry,Prunus,serrulata,PRSE3,2022-06-28T00:00:00.000Z,18:36:16,41.9111824,-87.76396942,"1657 N Luna Ave, Chicago, IL 60639, USA",Measured 4’3”,1,,,,5.1,2022-06-28T00:00:00.000Z,18:35:34,Health Check,Renata Kamakura ,5.1,,,0,,,,,,,,,,,,,,,,,,,1,2,1,15,4,-0.093952771,-0.266387591,-0.2826141,-0.422453494,0.440032965,-0.125074998,6
100295,Renata Kamakura ,16-TICO-005,littleleaf linden,Tilia,cordata,TICO2,2022-06-26T00:00:00.000Z,21:02:33,41.91300964,-87.76457977,"1758 N Luna Ave, Chicago, IL 60639, USA",,1,,,,18.3,2022-06-26T00:00:00.000Z,21:01:08,Health Check,Renata Kamakura ,18.3,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,3,-0.704078985,-0.796367439,-0.760335711,-0.966657643,-0.165689997,-0.678625955,3
24163,Renata Kamakura ,16-TICO-064,littleleaf linden,Tilia,cordata,TICO2,2022-06-30T00:00:00.000Z,18:27:45,41.91338,-87.76321,"1804 N Linder Ave, Chicago, IL 60639, USA",,1,,,,24.3,2022-07-05T00:00:00.000Z,15:53:44,Health Check,unknown user,24.3,,,0,,,,,,,,,,,,,,,,,,,1,1,1,5,5,-0.452767454,-0.796367439,-0.760335711,-0.966657643,-0.165689997,-0.628363649,3
33606,Renata Kamakura ,281-ACPL-028,Norway maple,Acer,platanoides,ACPL,2022-06-17T00:00:00.000Z,16:55:56,41.89461,-87.70768,"727 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,,,,
16985,Renata Kamakura ,281-ACPL-029,Norway maple,Acer,platanoides,ACPL,2022-06-17T00:00:00.000Z,16:58:11,41.89434,-87.70766,"715 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,,,,
31302,Renata Kamakura ,281-ACPL-030,Norway maple,Acer,platanoides,ACPL,2022-06-17T00:00:00.000Z,16:59:20,41.89426,-87.70767,"715 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,,,,
31665,Renata Kamakura ,281-ACPL-031,Norway maple,Acer,platanoides,ACPL,2022-06-17T00:00:00.000Z,17:03:22,41.895,-87.70785,"740 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,14.9,2022-07-19T00:00:00.000Z,14:25:39,Health Check,Elizabeth Huang,14.9,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,5,-0.649996615,-1.007757199,-0.512954402,-1.141541216,-0.444834081,-0.751416702,1
83002,Renata Kamakura ,281-ACPL-032,Norway maple,Acer,platanoides,ACPL,2022-06-17T00:00:00.000Z,17:06:18,41.89456,-87.70782,"724 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,12.1,2022-07-19T00:00:00.000Z,14:21:34,Health Check,Elizabeth Huang,12.1,,,0,,,,,,,,,,,,,,,,,,,1,1,1,10,3,-0.095397841,-1.007757199,-0.512954402,-1.141541216,-0.247152665,-0.600960665,2
125795,Renata Kamakura ,281-ACPL-034,Norway maple,Acer,platanoides,ACPL,2022-06-17T00:00:00.000Z,17:11:28,41.89440918,-87.70781708,"722 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,14.9,2022-07-19T00:00:00.000Z,14:05:05,Health Check,Elizabeth Huang,14.9,,,0,,,,,,,,,,,,,,,,,,,1,2,1,10,3,-0.095397841,-1.007757199,-0.512954402,-0.221177737,-0.04947125,-0.377351686,4
83797,Renata Kamakura ,281-ACSA-033,silver maple,Acer,saccharinum,ACSA2,2022-06-17T00:00:00.000Z,17:10:13,41.89449,-87.70782,"724 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,27.8,2022-07-19T00:00:00.000Z,14:18:45,Health Check,Elizabeth Huang,27.8,,,0,,,,,,,,,,,,,,,,,,,1,1,1,10,4,-0.326723884,-1.268244029,-0.65555703,-1.300859294,-0.227953988,-0.755867645,2
114042,Renata Kamakura ,281-ACSA-035,silver maple,Acer,saccharinum,ACSA2,2022-06-17T00:00:00.000Z,17:13:19,41.8943,-87.70782,"715 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,22.2,2022-07-19T00:00:00.000Z,14:00:10,Health Check,Elizabeth Huang,22.2,,,0,,,,,,,,,,,,,,,,,,,1,2,1,20,3,0.239329477,-1.268244029,-0.65555703,-0.351631591,-0.131222785,-0.433465192,3
36954,Renata Kamakura ,281-ACSA-036,silver maple,Acer,saccharinum,ACSA2,2022-06-17T00:00:00.000Z,17:15:08,41.8942,-87.70781,"715 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,24.2,2022-07-19T00:00:00.000Z,13:58:05,Health Check,Elizabeth Huang,24.2,,,0,,,,,,,,,,,,,,,,,,,2,2,1,10,4,-0.326723884,0.044283982,-0.65555703,-0.351631591,-0.227953988,-0.303516502,4
27709,Renata Kamakura ,281-ACXF-022,Freeman maple,Acer,x freemanii,ACFR,2022-06-17T00:00:00.000Z,16:46:25,41.89513,-87.70769,"744 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,11.6,2022-07-19T00:00:00.000Z,13:16:05,Health Check,Elizabeth Huang,11.6,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,4,-0.605944705,-1.521821575,-0.939772752,-1.419894986,-0.436401105,-0.984767025,1
21310,Renata Kamakura ,281-ACXF-023,Freeman maple,Acer,x freemanii,ACFR,2022-06-17T00:00:00.000Z,16:48:04,41.89506,-87.70769,"744 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,15.2,2022-07-19T00:00:00.000Z,13:19:29,Health Check,Elizabeth Huang,15.2,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,3,-0.605944705,-1.521821575,-0.939772752,-1.419894986,-0.436401105,-0.984767025,1
64872,Renata Kamakura ,281-ACXF-024,Freeman maple,Acer,x freemanii,ACFR,2022-06-17T00:00:00.000Z,16:49:21,41.89494,-87.70769,"740 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,,,,
24662,Renata Kamakura ,281-ACXF-025,Freeman maple,Acer,x freemanii,ACFR,2022-06-17T00:00:00.000Z,16:50:36,41.89486,-87.70768,"3201 W Chicago Ave, Chicago, IL 60612, USA",,1,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,,,,
69484,Renata Kamakura ,281-ACXF-026,Freeman maple,Acer,x freemanii,ACFR,2022-06-17T00:00:00.000Z,16:51:49,41.8948,-87.70768,"3201 W Chicago Ave, Chicago, IL 60612, USA",,1,,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,,,,
93810,Renata Kamakura ,281-ACXF-027,Freeman maple,Acer,x freemanii,ACFR,2022-06-17T00:00:00.000Z,16:53:21,41.89472,-87.70768,"727 N Sawyer Ave, Chicago, IL 60624, USA",,1,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,,,,
89244,Renata Kamakura ,281-GIBI-013,ginkgo,Ginkgo,biloba,GIBI2,2022-06-17T00:00:00.000Z,16:23:09,41.89564,-87.70706,"Chicago & Kedzie, Chicago, IL 60651, USA",,1,,,,1.7,2022-07-19T00:00:00.000Z,14:51:25,Health Check,Elizabeth Huang,1.7,,,0,,,,,,,,,,,,,,,,,,,3,3,1,10,4,0.101865947,2.049048213,-0.033344897,1.302064921,-0.199624583,0.64400192,9
95111,Renata Kamakura ,281-GIBI-014,ginkgo,Ginkgo,biloba,GIBI2,2022-06-17T00:00:00.000Z,16:24:57,41.89564,-87.70715,"Chicago & Kedzie, Chicago, IL 60651, USA",,1,,,,1.8,2022-07-19T00:00:00.000Z,14:49:01,Health Check,Elizabeth Huang,1.8,,,0,,,,,,,,,,,,,,,,,,,2,2,1,1,4,-0.433242111,0.799274126,-0.033344897,0.377149839,0.579770919,0.257921575,9
82551,Renata Kamakura ,281-GIBI-015,ginkgo,Ginkgo,biloba,GIBI2,2022-06-17T00:00:00.000Z,16:26:19,41.89564,-87.70724,"800 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,1.3,2022-07-19T00:00:00.000Z,14:46:52,Health Check,Elizabeth Huang,1.3,,,0,,,,,,,,,,,,,,,,,,,2,1,1,1,4,-0.433242111,0.799274126,-0.033344897,-0.547765243,0.190073168,-0.005000991,7
86135,Renata Kamakura ,281-GIBI-016,ginkgo,Ginkgo,biloba,GIBI2,2022-06-17T00:00:00.000Z,16:27:35,41.89564,-87.70734,"800 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,1.95,2022-07-19T00:00:00.000Z,14:44:44,Health Check,Elizabeth Huang,1.95,,,0,,,,,,,,,,,,,,,,,,,2,1,1,1,4,-0.433242111,0.799274126,-0.033344897,-0.547765243,0.384922043,0.033968784,7
17565,Renata Kamakura ,281-GIBI-018,ginkgo,Ginkgo,biloba,GIBI2,2022-06-17T00:00:00.000Z,16:31:52,41.89564,-87.70752,"800 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,1.9,2022-07-19T00:00:00.000Z,14:40:33,Health Check,Elizabeth Huang,1.9,,,0,,,,,,,,,,,,,,,,,,,NA,5,NA,NA,4,,-2.950048136,-4.926708478,3.151895085,,-1.574953843,1
61843,Renata Kamakura ,281-GIBI-020,ginkgo,Ginkgo,biloba,GIBI2,2022-06-17T00:00:00.000Z,16:38:35,41.89564,-87.7077,"800 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,1.8,2022-07-19T00:00:00.000Z,14:35:09,Health Check,Elizabeth Huang,1.8,,,0,,,,,,,,,,,,,,,,,,,2,2,1,10,4,0.101865947,0.799274126,-0.033344897,0.377149839,-0.004775708,0.248033862,9
61843,Renata Kamakura ,281-GIBI-020,ginkgo,Ginkgo,biloba,GIBI2,2022-06-17T00:00:00.000Z,16:38:35,41.89564,-87.7077,"800 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,1.8,2022-06-17T00:00:00.000Z,16:38:06,Health Check,Renata Kamakura ,1.8,,,0,,,,,,,,,,,,,,,,,,,NA,5,NA,NA,4,,,,3.151895085,,3.151895085,10
32378,Renata Kamakura ,281-GLTR-001,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-17T00:00:00.000Z,16:00:15,41.89759,-87.70652,"864 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,2.5,2022-07-19T00:00:00.000Z,15:24:23,Health Check,Elizabeth Huang,2.5,,,0,,,,,,,,,,,,,,,,,,,2,3,2,5,5,-0.796218677,0.902021917,1.328837739,1.03511586,-0.183737682,0.457203831,8
36669,Renata Kamakura ,281-GLTR-002,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-17T00:00:00.000Z,16:01:26,41.89752,-87.70653,"862 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,2.1,2022-07-19T00:00:00.000Z,15:21:56,Health Check,Elizabeth Huang,2.1,,,0,,,,,,,,,,,,,,,,,,,3,3,2,5,5,-0.796218677,2.348080531,1.328837739,1.03511586,-0.183737682,0.746415554,9
