Date,Tree Name,Street Segment,Tree Number,Genus,Species,Species ID Code,Tree tag present,Tree tag information,Tree ID in City Inventory (if applicable),Tree Not in City Inventory,ID Notes,Multi-stemmed,DBH (in),DBH 2 (in),DBH 3 (in),DBH 4 (in),DBH 5 (in),DBH 6 (in),Total DBH,Esimated DBH,Height Measured (DBH),Land Use Type,Site type,Percent Imperv in Root Zone,Street,Sidewalk,Powerline,Mulch,Mulch Volcano,Tree guard,Stake,Gator bag,Pruned,Prune - Cut to branch collar,Prune - hatrack,Prune - flush cut,Prune - tear bark,Prune - bleeding wound,Gardenscape,Mowing,Grass Description,Other Cues to Care,Roots visible above soil,Fungal Conch,Road/Sidewalk Lift,Road/Sidewalk crack,Broken or Dead Branches in crown,Trunk damage,Leaf curling or Wrinkling,Other Notable Damage,Other notes,Discoloration,Defoliation,Dieback,Crown Vigor,Crown Light Exposure,"Dead
",Missing or Removed
6/22/2023,O19-CHRE-059,O19,59,Chionanthus,retusus,CHRE,FALSE,,,FALSE,no id,FALSE,0.7,,,,,,0.7,,,INST,SP,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,NA,NA,21,5,5,TRUE,FALSE
6/22/2023,O19-CHRE-060,O19,60,Chionanthus,retusus,CHRE,FALSE,,69199,FALSE,,FALSE,1.6,,,,,,1.6,,,INST,SP,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,curled leaves,,3,2,7,4,5,FALSE,FALSE
6/22/2023,O19-CHRE-061,O19,61,Chionanthus,retusus,CHRE,FALSE,,69222,FALSE,,FALSE,0.5,,,,,,0.5,,"2'3""",INST,SP,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,NA,NA,21,5,5,TRUE,FALSE
6/22/2023,O19-CHRE-062,O19,62,Chionanthus,retusus,CHRE,FALSE,,56772,FALSE,,FALSE,1.3,,,,,,1.3,,,INST,SP,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,1,9,4,5,FALSE,FALSE
6/22/2023,O19-PICH-062,O19,62,Pistacia,chinensis,PICH,FALSE,,69209,FALSE,,FALSE,5.3,,,,,,5.3,,,INST,SP,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,2,1,5,FALSE,FALSE
6/22/2023,O19-PICH-063,O19,63,Pistacia,chinensis,PICH,FALSE,,56757,FALSE,,FALSE,3.9,,,,,,3.9,,,INST,SP,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,trunk damage,,3,1,1,3,5,FALSE,FALSE
6/22/2023,O19-PICH-064,O19,64,Pistacia,chinensis,PICH,FALSE,,69210,FALSE,,FALSE,5,,,,,,5,,,INST,SP,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,1,1,5,FALSE,FALSE
6/22/2023,O19-PICH-065,O19,65,Pistacia,chinensis,PICH,TRUE,,69213,FALSE,,FALSE,4.7,,,,,,4.7,,,INST,SP,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,root decay,tree guard ripped off,2,2,1,1,5,FALSE,FALSE
6/22/2023,O19-PICH-067,O19,67,Pistacia,chinensis,PICH,FALSE,,56756,FALSE,,FALSE,4.9,,,,,,4.9,,,INST,SP,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,tree guard has split,1,1,1,1,5,FALSE,FALSE
6/22/2023,O19-PICH-068,O19,68,Pistacia,chinensis,PICH,FALSE,,69189,FALSE,,FALSE,5.2,,,,,,5.2,,,INST,SP,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,root decay,fertilizer present ,1,1,2,1,5,FALSE,FALSE
6/22/2023,O19-PICH-069,O19,69,Pistacia,chinensis,PICH,FALSE,,69215,FALSE,,FALSE,3.9,,,,,,7.8,,,INST,SP,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,1,1,5,FALSE,FALSE
6/22/2023,O19-PICH-070,O19,70,Pistacia,chinensis,PICH,FALSE,,56758,FALSE,,FALSE,3.6,,,,,,3.6,,,INST,SP,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,1,5,FALSE,FALSE
6/22/2023,O19-PICH-071,O19,71,Pistacia,chinensis,PICH,FALSE,,69193,FALSE,,FALSE,2.5,,,,,,2.5,,,INST,SP,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,1,5,FALSE,FALSE
6/22/2023,O19-PICH-072,O19,72,Pistacia,chinensis,PICH,FALSE,,63434,FALSE,,FALSE,1.1,,,,,,1.1,,,INST,SP,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,1,1,5,FALSE,FALSE
6/22/2023,O19-ACRU-074,O19,74,Acer,rubrum,ACRU,FALSE,,,FALSE,"no id, location switched ",FALSE,0.1,,,,,,0.1,,"3'1""",INST,SP,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,3,19,4,5,FALSE,FALSE
6/22/2023,O19-ACPL-075,O19,75,Acer,platanoides,ACPL,FALSE,,,FALSE,Norway maple,FALSE,0.8,,,,,,0.8,,,INST,SP,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,2,3,2,5,FALSE,FALSE
6/22/2023,O19-ACRU-076,O19,76,Acer,rubrum,ACRU,FALSE,,,FALSE,"not ID'd in field, should be correct but worth double-checking in field if possible",FALSE,0.1,,,,,,0.1,,"3'6""",INST,SP,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,5,2,1,4,5,FALSE,FALSE
6/22/2023,O19-PICH-077,O19,77,Pistacia,chinensis,PICH,FALSE,,56762,FALSE,,FALSE,1.7,,,,,,1.7,,,INST,SP,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,1,5,FALSE,FALSE
6/22/2023,O19-PICH-078,O19,78,Pistacia,chinensis,PICH,FALSE,,56752,FALSE,,FALSE,2.4,,,,,,2.4,,,INST,SP,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,3,1,1,3,5,FALSE,FALSE
6/22/2023,S19-FICA-079,S19,79,Ficus,carica,FICA,FALSE,,64847,FALSE,,TRUE,1.2,0.8,1,1.7,1.1,1.1,6.9,,,SFR-D,SP,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Minimal,recent,Lush,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,7,3,4,FALSE,FALSE
6/22/2023,S19-PYCO-080,S19,80,Pyrus,communis,PYCO,FALSE,,52322,FALSE,,TRUE,2.3,2.4,2.1,2,,,8.8,,,SFR-D,FY,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,old,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,3,2,4,FALSE,FALSE
6/22/2023,S19-ASTR-081,S19,81,Asimina,triloba,ASTR,FALSE,,52320,FALSE,,FALSE,2.4,,,,,,2.4,,,SFR-D,FY,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,old,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,4,3,5,FALSE,FALSE
6/22/2023,S19-PRPE-082,S19,82,Prunus,persica,PRPE,FALSE,,52319,FALSE,,FALSE,7,,,,,,7,,,SFR-D,FY,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,old,Lush,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,NA,NA,21,5,5,TRUE,FALSE
6/22/2023,S19-PRPE-083,S19,83,Prunus,persica,PRPE,FALSE,,52322,FALSE,,FALSE,7,,,,,,7,,,SFR-D,FY,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,old,Lush,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,NA,NA,21,5,5,TRUE,FALSE
6/22/2023,S19-CECA-084,S19,84,Cercis,canadensis,CECA,FALSE,,64836,FALSE,,TRUE,4.4,2.9,3.1,1.6,,,12,,,SFR-D,FY,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,None,old,Turf,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,2,2,7,4,4,FALSE,FALSE
6/22/2023,S19-QUPH-085,S19,85,Quercus,phellos,QUPH,FALSE,,52225,FALSE,,FALSE,27.1,,,,,,27.1,,,SFR-D,FY,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,vibes crawling up trunk,1,1,3,2,4,FALSE,FALSE
6/22/2023,S19-QUPH-086,S19,86,Quercus,phellos,QUPH,FALSE,,52228,FALSE,,FALSE,40.4,,,,,,40.4,,,SFR-D,FY,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,N/A,None,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,"vibes crawling up trunk, limited root space",2,1,4,2,2,FALSE,FALSE
6/22/2023,S19-QUPH-087,S19,87,Quercus,phellos,QUPH,FALSE,,52230,FALSE,,FALSE,25.7,,,,,,25.7,,,SFR-D,FY,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,"roots are starting to fold over pavement, vines are crawling up trunk",2,1,4,2,2,FALSE,FALSE
6/22/2023,S19-QUPH-088,S19,88,Quercus,phellos,QUPH,FALSE,,52234,FALSE,,FALSE,35.8,,,,,,35.8,,,SFR-D,FY,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,N/A,None,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,roots are starting to fold over pavement,1,1,2,1,4,FALSE,FALSE
6/23/2023,R24-CAIL-089,R24,89,Carya,illinoinensis,CAIL,FALSE,,91541,FALSE,,FALSE,19.2,,,,,,19.2,,,SFR-D,SP,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,None,recent,Patchy but green,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"leaf galls, root decay",,2,1,3,3,3,FALSE,FALSE
6/23/2023,R24-NYSY-090,R24,90,Nyssa,sylvatica,NYSY,FALSE,,"70,196",FALSE,,FALSE,2,,,,,,2,,,SFR-D,FY,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,branch torn in canopy,,2,1,4,2,5,FALSE,FALSE
6/23/2023,R24-NYSY-091,R24,91,Nyssa,sylvatica,NYSY,FALSE,,70194,FALSE,,FALSE,1.5,,,,,,1.5,,,SFR-D,FY,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,Basal sprouting,2,1,10,4,5,FALSE,FALSE
6/23/2023,R24-CECA-092,R24,92,Cercis,canadensis,CECA,FALSE,,70160,FALSE,,FALSE,1.1,,,,,,1.1,,,SFR-D,FY,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,2,2,5,3,5,FALSE,FALSE
6/23/2023,R24-NYSY-093,R24,93,Nyssa,sylvatica,NYSY,FALSE,,57706,FALSE,,FALSE,1.8,,,,,,1.8,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Lush,planter constructed around base,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,2,1,1,5,FALSE,FALSE
6/23/2023,R24-NYSY-094,R24,94,Nyssa,sylvatica,NYSY,FALSE,,57716,FALSE,,FALSE,1.4,,,,,,1.4,,,SFR-D,FY,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Lush,planter constructed around base,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"top of canopy dead, shriveled leaves","basal sprouts only live tissue, ants and aphids present",5,2,9,4,5,FALSE,FALSE
6/23/2023,R24-CECA-095,R24,95,Cercis,canadensis,CECA,FALSE,,57705,FALSE,,FALSE,1.1,,,,,,1.1,,,SFR-D,FY,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,heartwood exposed at base,,2,2,1,2,5,FALSE,FALSE
6/23/2023,R24-NYSY-096,R24,96,Nyssa,sylvatica,NYSY,FALSE,,57695,FALSE,,FALSE,1.9,,,,,,1.9,,,SFR-D,FY,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,basal sprout,2,2,1,2,5,FALSE,FALSE
6/23/2023,R24-NYSY-097,R24,97,Nyssa,sylvatica,NYSY,FALSE,,70177,FALSE,,FALSE,1.7,,,,,,1.7,,,SFR-D,FY,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"ants, basal and epicormic sprouts",2,2,1,2,5,FALSE,FALSE
6/23/2023,R24-NYSY-098,R24,98,Nyssa,sylvatica,NYSY,FALSE,,70168,FALSE,,FALSE,1.9,,,,,,1.9,,,SFR-D,FY,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,2,1,1,1,5,FALSE,FALSE
6/23/2023,R24-NYSY-099,R24,99,Nyssa,sylvatica,NYSY,FALSE,,57729,FALSE,,FALSE,1.8,,,,,,1.8,,,SFR-D,FY,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,1,1,4,FALSE,FALSE
6/23/2023,R24-CLKE-100,R24,100,Cladrastis,kentukea,CLKE,FALSE,,57692,FALSE,,FALSE,0.9,,,,,,0.9,,,SFR-D,FY,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,torn branch,,1,1,1,1,5,FALSE,FALSE
6/23/2023,R24-CECA-101,R24,101,Cercis,canadensis,CECA,FALSE,,70163,FALSE,,FALSE,2.7,,,,,,2.7,,,SFR-D,FY,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,4,1,1,4,5,FALSE,FALSE
6/23/2023,R24-MAGR-102,R24,102,Magnolia,grandifolia,MAGR,FALSE,,64931,FALSE,,FALSE,0.8,,,,,,0.8,,,SFR-D,FY,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"ants, beetle, mud around base",2,1,1,2,5,FALSE,FALSE
6/23/2023,R24-PICH-103,R24,103,Pistacia,chinensis,PICH,FALSE,,57693,FALSE,,FALSE,1.4,,,,,,1.4,,,SFR-D,FY,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Lush,rocks around base,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,3,2,5,FALSE,FALSE
6/23/2023,R24-PICH-104,R24,104,Pistacia,chinensis,PICH,FALSE,,70175,FALSE,,FALSE,1.7,,,,,,1.7,,,SFR-D,FY,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,1,5,FALSE,FALSE
6/23/2023,R24-PICH-105,R24,105,Pistacia,chinensis,PICH,FALSE,,70173,FALSE,,FALSE,1.9,,,,,,1.9,,,SFR-D,FY,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,1,5,FALSE,FALSE
6/23/2023,R24-PICH-106,R24,106,Pistacia,chinensis,PICH,FALSE,,70172,FALSE,,FALSE,1.8,,,,,,1.8,,,SFR-D,SY,3,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,1,1,5,FALSE,FALSE
6/23/2023,R24-PICH-107,R24,107,Pistacia,chinensis,PICH,FALSE,,70162,FALSE,,FALSE,1.7,,,,,,1.7,,,SFR-D,FY,3,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,2,5,FALSE,FALSE
6/23/2023,R24-PICH-108,R24,108,Pistacia,chinensis,PICH,FALSE,,70180,FALSE,,FALSE,0.9,,,,,,0.9,,,SFR-D,FY,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,5,1,4,5,5,FALSE,FALSE
6/23/2023,R24-PICH-109,R24,109,Pistacia,chinensis,PICH,FALSE,,52104,FALSE,,FALSE,1.4,,,,,,1.4,,,SFR-D,FY,3,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,1,1,5,FALSE,FALSE
6/23/2023,R24-PICH-110,R24,110,Pistacia,chinensis,PICH,FALSE,,70164,FALSE,,FALSE,1.3,,,,,,1.3,,,SFR-D,FY,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1,1,3,1,5,FALSE,FALSE
6/23/2023,V19-ULAM-111,V19,111,Ulmus,americana,ULAM,TRUE,,73663,FALSE,,FALSE,1.1,,,,,,1.1,,,SFR-D,SY,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,2,4,3,5,FALSE,FALSE
6/23/2023,V19-CERE-112,V19,112,Cercis,reniformis,CERE,TRUE,,61470,FALSE,,FALSE,0.4,,,,,,0.4,,,SFR-D,FY,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,potentially never,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"if you count dead stem, dieback would be 41-50 (around that range); leaves not glossy",4,1,1,4,5,FALSE,FALSE
6/23/2023,V19-CERE-113,V19,113,Cercis,reniformis,CERE,TRUE,,73770,FALSE,,FALSE,0.9,,,,,,0.9,,"3'3""",SFR-D,FY,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,potentially never,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,4,2,5,FALSE,FALSE
6/23/2023,V19-CERE-114,V19,114,Cercis,reniformis,CERE,TRUE,,73771,FALSE,,FALSE,0.6,,,,,,0.6,,"3'11""",SFR-D,FY,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,basal sprouts only live tissue,1,2,21,4,5,FALSE,FALSE
6/23/2023,V19-CERE-115,V19,115,Cercis,reniformis,CERE,TRUE,,73660,FALSE,,FALSE,estimated 0.4,,,,,,0.4,,"3'11""",SFR-D,FY,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,potentially never,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,basal sprouts only live tissue,5,2,21,4,5,FALSE,FALSE
6/23/2023,V19-ULAM-116,V19,116,Ulmus,americana,ULAM,FALSE,,61332,FALSE,,FALSE,3.2,,,,,,3.2,,,SFR-D,FY,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,5,2,5,4,5,FALSE,FALSE
6/23/2023,V19-ULAM-117,V19,117,Ulmus,americana,ULAM,TRUE,,73661,FALSE,,FALSE,1,,,,,,1,,,SFR-D,SY,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,5,2,6,4,5,FALSE,FALSE
6/23/2023,V19-ULAM-118,V19,118,Ulmus,americana,ULAM,FALSE,,61354,FALSE,,FALSE,1.2,,,,,,1.2,,,SFR-D,SY,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,5,2,8,4,5,FALSE,FALSE
6/23/2023,V19-ULAM-119,V19,119,Ulmus,americana,ULAM,FALSE,,61358,FALSE,,FALSE,1.4,,,,,,1.4,,,SFR-D,FY,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,5,2,5,4,5,FALSE,FALSE
